code_commune,nom,population,IMD4_national,income_median,IES,poverty_rate
38045,Biviers,2377.0,0.0280196132912151,38860.0,-0.017660727932547495,
38046,Bizonnes,1028.0,-0.0781514685637482,23280.0,-0.11651000031646473,
38047,Blandin,158.0,-0.1503439549133327,23660.0,-0.19896476264614668,
38048,Bonnefamille,1114.0,-0.090849115922309,27240.0,-0.1374605452760055,
38049,Bossieu,326.0,-0.1690638064625589,24040.0,-0.2208362232644519,
38050,Le Bouchage,655.0,-0.1304589532977916,21550.0,-0.17253466407263404,
38051,Bougé-Chambalud,1467.0,-0.1089488007205222,23920.0,-0.1525301966404542,
38052,Le Bourg-d'Oisans,2617.0,-0.0264128409331914,23240.0,-0.057829836185704225,11.0
38053,Bourgoin-Jallieu,30151.0,0.632756091269427,20870.0,0.6933573602433136,21.0
38054,Bouvesse-Quirieu,1524.0,-0.0531464466437786,24200.0,-0.08980512365206804,
38055,Brangues,614.0,-0.0867688376073264,23320.0,-0.12634331441615038,
38057,Bresson,663.0,-0.0134590813446334,34920.0,-0.06017778815567959,
38058,Brézins,2312.0,-0.0619692185308064,23590.0,-0.09873212101709658,10.0
38059,Brié-et-Angonnes,2497.0,-0.0400440182429904,32620.0,-0.08744433628755262,
38060,Brion,141.0,-0.1517194163719084,23340.0,-0.19995360742916232,
38061,La Buisse,3500.0,-0.0122580341464253,28170.0,-0.049837836486461555,
38062,La Buissière,827.0,0.0165476640013149,27440.0,-0.016109855430974995,
38063,Burcin,430.0,-0.1195694275539699,24670.0,-0.1658515804760461,
38064,Cessieu,3259.0,0.6335681488100203,24690.0,0.6872507109891716,
38065,Châbons,2133.0,0.4281374717066043,23020.0,0.4574714597450775,
38066,Chalon,176.0,-0.1539997843568438,25720.0,-0.20659586335561017,
38067,Chamagnieu,1822.0,-0.0941163946272175,28740.0,-0.14340243803870023,
38068,Champagnier,1557.0,0.0496549499581282,31460.0,0.015678144080106603,
38069,Champier,1582.0,-0.0975567633937254,22350.0,-0.13678760377552818,
38070,Le Champ-près-Froges,1289.0,0.0467378906905266,26820.0,0.019044277667148914,
38071,Champ-sur-Drac,3335.0,0.0227864092853444,24940.0,-0.005049334806720779,
38072,Chanas,2706.0,-0.0679472245882125,23720.0,-0.1057336002547222,
38073,Chantepérier,213.0,-0.2656422076546829,22440.0,-0.3273587575330488,
38074,Chantesse,397.0,-0.1235926034076943,27500.0,-0.17494869313332137,
38075,Chapareillan,3065.0,-0.0884645732742396,26050.0,-0.1328920939151335,
38076,La Chapelle-de-la-Tour,1992.0,-0.0726561565108011,25730.0,-0.11446800441655813,
38077,La Chapelle-de-Surieu,757.0,-0.1239409216254278,24530.0,-0.17056559854034486,
38078,La Chapelle-du-Bard,541.0,-0.1769049103104938,25000.0,-0.2313553165827807,
38080,Charancieu,738.0,-0.0767720329457357,24780.0,-0.11755769971805685,
38081,Charantonnay,2019.0,-0.0526530588154137,25760.0,-0.09185768782833534,
38082,Charavines,2003.0,-0.029780377972368,24060.0,-0.063094062563597,
38083,Charette,445.0,-0.145963425446066,22710.0,-0.19228948462934814,
38084,Charnècles,1517.0,-0.0572661677657325,27390.0,-0.09964815054257616,
38085,Charvieu-Chavagneux,10547.0,0.0688525004872216,23620.0,0.04940645344490451,11.0
38086,Chasselay,444.0,-0.1397930220879196,24500.0,-0.18847132104513586,
38087,Chasse-sur-Rhône,6588.0,1.2945031187646798,22650.0,1.4395470295177466,14.0
38089,Chassignieu,225.0,-0.1436052980545763,23970.0,-0.19187553514061334,
38090,Château-Bernard,295.0,-0.1428651725134853,22690.0,-0.18874302699430456,
38091,Châteauvilain,737.0,-0.1151836528379949,27070.0,-0.16476442023653862,
38093,Châtenay,433.0,-0.1096616773812846,24480.0,-0.1543051179914641,
38094,Châtonnay,2009.0,-0.1088699947550013,23350.0,-0.15143271794464064,
38095,Chatte,2518.0,-0.0684516748380285,23790.0,-0.10642821320961038,10.0
38097,Chavanoz,5126.0,0.0530761428987085,23010.0,0.032629153178201295,12.0
38098,Chélieu,733.0,-0.1210233590472269,25040.0,-0.16812086852414773,
38099,Chevrières,742.0,-0.1415149036890462,24630.0,-0.19064305409765767,
38100,Le Cheylas,2389.0,0.1535118265150966,26340.0,0.14075016210889643,
38101,Cheyssieu,1074.0,-0.0970032272126652,27280.0,-0.14449311493117903,
38102,Chèzeneuve,654.0,-0.1065837945191203,28950.0,-0.15782955075196323,
38103,Chichilianne,336.0,-0.2337954186204874,24060.0,-0.29419740330154287,
38104,Chimilin,1417.0,-0.0902739236351862,23500.0,-0.13063521963907043,
38105,Chirens,2546.0,-0.079438370813967,26100.0,-0.12274758815533103,
38106,Cholonge,339.0,-0.1528134675398892,26750.0,-0.20689346189838953,
38107,Chonas-l'Amballan,1729.0,-0.0686603287835735,28690.0,-0.11449362772721351,
38108,Choranche,144.0,-0.1920700113871213,20340.0,-0.2399105296215052,
38109,Chozeau,987.0,-0.0989215448248723,29960.0,-0.15058349618853847,
38110,Chuzelles,2366.0,-0.0818370689207575,28900.0,-0.12972479250976995,
38111,Claix,7836.0,-0.0082678617591286,29740.0,-0.047585080855379464,5.0
38113,Clelles,596.0,0.7904536999982069,21060.0,0.8716145717780232,
38114,Clonas-sur-Varèze,1535.0,-0.0599818482806513,26890.0,-0.10195424498142719,
38115,Saint-Martin-de-la-Cluze,754.0,-0.1346148091931167,26540.0,-0.1859489883522848,
38117,Cognin-les-Gorges,615.0,-0.0694345543904516,22600.0,-0.10539644281999819,
38118,Colombe,1890.0,-0.0913683953209067,26360.0,-0.1366760041703722,
38120,La Combe-de-Lancey,745.0,-0.1470612649915043,29540.0,-0.20452484187101916,
38124,Corbelin,2375.0,-0.0774531123032528,23280.0,-0.11571891910836835,
38126,Corenc,4215.0,0.0564639639909714,37560.0,0.01598273933031402,
38127,Cornillon-en-Trièves,173.0,-0.1980656570351249,22380.0,-0.2506977399714363,
38128,Corps,421.0,-0.1442823439290759,21360.0,-0.18782326757056728,
38129,Corrençon-en-Vercors,374.0,-0.1909155742057903,23590.0,-0.24479945741446751,
38130,La Côte-Saint-André,4873.0,-0.0733067106763446,21420.0,-0.10754103429401662,16.0
38131,Les Côtes-d'Arey,2023.0,-0.1146003197658192,29200.0,-0.1672699238344005,
38133,Coublevie,5520.0,0.0843723197652099,29600.0,0.057552745086107526,5.0
38134,Cour-et-Buis,920.0,-0.1097486254138785,25410.0,-0.15596230190792906,
38135,Courtenay,1277.0,-0.1336843494047135,24680.0,-0.18185756667703584,
38136,Crachier,600.0,-0.0858363511490753,26560.0,-0.13072541222019446,
38137,Cras,407.0,-0.1199623909472893,26240.0,-0.16887585830029384,
38138,Crémieu,3536.0,0.0096061023595609,24360.0,-0.018996018148220734,11.0
38139,Creys-Mépieu,1613.0,-0.1158289693794317,24340.0,-0.16105152104574194,
38140,Crolles,8609.0,0.2248016020784868,28760.0,0.21783113257352396,6.0
38141,Culin,790.0,-0.097676003804529,27200.0,-0.14513244973947245,
38144,Diémoz,2947.0,-0.0692358761313815,26090.0,-0.11117442743493755,
38146,Dizimieu,835.0,-0.0546799332809888,26850.0,-0.09588613251682668,
38147,Doissin,876.0,-0.1053712136072653,25580.0,-0.15128241910863746,
38148,Dolomieu,3173.0,-0.0691938583428871,25140.0,-0.1095762678048135,
38149,Domarin,1659.0,-0.0324397029487198,26660.0,-0.07039606721786765,
38150,Domène,6835.0,0.2617140513202295,24200.0,0.26686129032767114,9.0
38151,Échirolles,37491.0,11.78198301127428,19930.0,13.32486055247441,24.0
38152,Eclose-Badinières,1515.0,-0.104861324888683,24830.0,-0.14946083920251116,
38153,Engins,422.0,-0.1549045907320745,26810.0,-0.20935589541931313,
38154,Entraigues,225.0,-0.2051619147306308,21830.0,-0.2576960388972608,
38155,Entre-deux-Guiers,1915.0,-0.0221894494101988,23160.0,-0.05290153026764058,
38156,Les Éparres,1028.0,-0.0949053262935496,25140.0,-0.1387016015047115,
38157,Estrablin,3677.0,-0.0792577890165904,25820.0,-0.12209214223125137,6.0
38158,Eybens,10493.0,0.59794423902205,25120.0,0.646175024101412,11.0
38159,Eydoche,543.0,-0.1088421103628724,22710.0,-0.1502393499870275,
38160,Eyzin-Pinet,2285.0,-0.1018347354694667,26800.0,-0.14922404197161565,
38161,Faramans,1143.0,-0.1042017547398162,23460.0,-0.14634111723796958,
38162,Faverges-de-la-Tour,1487.0,-0.0779700679326739,25090.0,-0.11943452360139915,
38163,Le Haut-Bréda,456.0,-0.248827602982505,22670.0,-0.3087378610748938,
38166,La Flachère,449.0,-0.0874970436071002,26610.0,-0.13268522672384642,
38167,Flachères,579.0,-0.0998188909614154,23940.0,-0.14222299199609437,
38169,Fontaine,22020.0,7.756609737392463,20790.0,8.763248315484939,19.0
38170,Fontanil-Cornillon,3404.0,3.841854488239291,27990.0,4.316276282933152,
38171,La Forteresse,338.0,-0.1508033722171692,23800.0,-0.1997318072716989,
38172,Four,1673.0,-0.0905990343110327,27890.0,-0.13816305207253268,
38173,Le Freney-d'Oisans,260.0,-0.1975887528784508,20790.0,-0.2470767965978138,
38174,La Frette,1083.0,-0.1118707953571395,23580.0,-0.15524170485662994,
38175,Froges,3285.0,0.1340159712305306,25780.0,0.11956406511491274,6.0
38176,Frontonas,2123.0,-0.0845116012028671,28780.0,-0.13258049947795125,
38179,Gières,7376.0,5.979311009568819,26010.0,6.740602670170583,10.0
38180,Gillonnay,1009.0,-0.1221711638296163,24010.0,-0.16766516359980324,
38181,Goncelin,2400.0,0.6783408991696543,25920.0,0.7359358758663259,
38182,Le Grand-Lemps,3083.0,0.6938288501501888,23940.0,0.756802117904335,9.0
38183,Granieu,519.0,-0.09275495996034,24890.0,-0.13584793254003985,
38184,Grenay,1628.0,-0.0589659881424856,27310.0,-0.10145138967205604,
38185,Grenoble,156140.0,21.941146709396243,22140.0,24.82852129840696,21.0
38186,Gresse-en-Vercors,351.0,-0.2376620375698092,25900.0,-0.30165799448108566,
38187,Le Gua,1928.0,-0.1197786369210093,26220.0,-0.16863583174590321,
38188,Herbeys,1424.0,-0.0577326941138409,32700.0,-0.10758404002999103,
38189,Heyrieux,4956.0,0.0028411069421256,26240.0,-0.029767003745306546,6.0
38190,Hières-sur-Amby,1245.0,-0.0451133001703642,23800.0,-0.08000863070954002,
38191,Huez,1244.0,-0.0953874042664642,22890.0,-0.13532820949983726,
38192,Hurtières,233.0,-0.0383120623872661,26320.0,-0.07651158122870991,
38193,L'Isle-d'Abeau,17515.0,1.0054287925170486,21370.0,1.1145223431461808,18.0
38194,Izeaux,2134.0,-0.092900390493901,23880.0,-0.13428097910839173,9.0
38195,Izeron,809.0,-0.1273026057400069,22580.0,-0.17091097185565593,
38197,Janneyrias,1896.0,-0.0721157785840226,26820.0,-0.11559030584714484,
38198,Jarcieu,1135.0,-0.0775122733439778,23560.0,-0.11628572428314884,
38199,Jardin,2178.0,-0.0693697360303155,28020.0,-0.1143094120132176,
38200,Jarrie,3952.0,0.7359618525304086,28430.0,0.7973436292917966,6.0
38203,Laffrey,466.0,-0.1257698407613514,23950.0,-0.17163706302748197,
38204,Lalley,178.0,-0.217210322490563,22420.0,-0.2724590061713787,
38205,Lans-en-Vercors,2751.0,-0.0685048738014942,27910.0,-0.11316528391951257,
38206,Laval-en-Belledonne,1029.0,-0.1363077099381841,29210.0,-0.19187384808420135,
38207,Lavaldens,165.0,-0.2610199187951715,20390.0,-0.318117964774534,
38208,Lavars,172.0,-0.2022906986562114,21900.0,-0.2545774260389586,
38209,Lentiol,242.0,-0.1567803592660525,24110.0,-0.2070433756244605,
38210,Leyrieu,919.0,-0.0731986692754996,24870.0,-0.11366143196994964,
38211,Lieudieu,345.0,-0.1309084313101113,22330.0,-0.17453014799283362,
38212,Livet-et-Gavet,1253.0,-0.1443451300917199,21330.0,-0.18783563648820062,
38213,Longechenal,593.0,-0.1209862228298474,24430.0,-0.16704782140389096,
38214,Lumbin,2164.0,-0.0207615218357462,29870.0,-0.061919932079636655,
38215,Luzinay,2416.0,-0.0964336340156327,29020.0,-0.14643264931992933,
38218,Marcilloles,1201.0,-0.0964580960203651,21930.0,-0.1347500198264434,
38219,Marcollin,599.0,-0.1322654659556216,21810.0,-0.17508237509582825,
38221,Marnans,132.0,-0.1766803507621172,22360.0,-0.22643560395798965,
38222,Massieu,773.0,-0.1204021511965089,24630.0,-0.16672703487820048,
38223,Maubec,1930.0,-0.072099546787003,28660.0,-0.11834575641606432,
38225,Autrans-Méaudre en Vercors,2936.0,-0.1172691859691247,24210.0,-0.16245909403066186,10.0
38226,Mens,1415.0,-0.1049554715381952,21620.0,-0.1437804999907613,
38228,Merlas,465.0,-0.1593078062921191,23380.0,-0.2086211343493921,
38229,Meylan,18770.0,0.405254695903312,30440.0,0.419870809767489,7.0
38230,Meyrié,1096.0,-0.053476040587421,31300.0,-0.1009330198232265,
38231,Meyrieu-les-Étangs,1024.0,-0.0988863023642715,26210.0,-0.14495355035232813,
38232,Meyssiez,671.0,-0.1386226171323942,24940.0,-0.18788960536665805,
38235,Miribel-Lanchâtre,445.0,-0.1378738682937814,27470.0,-0.1910805387094042,
38236,Miribel-les-Échelles,1713.0,-0.1250882327569771,24100.0,-0.17112595331182837,
38237,Mizoën,187.0,-0.1773594156539793,21940.0,-0.22641215049814875,
38238,Moidieu-Détourbe,1978.0,-0.1026314328878715,26690.0,-0.1499545879678121,
38239,Moirans,7818.0,1.019108490046137,24720.0,1.1239307918390689,10.0
38240,Moissieu-sur-Dolon,747.0,-0.1236170216981492,23200.0,-0.16786838624705147,
38242,Monestier-de-Clermont,1478.0,3.6608103363384807,23980.0,4.11765773566422,
38243,Monestier-du-Percy,254.0,-0.1797577275630981,19480.0,-0.2241575227254281,
38244,Monsteroux-Milieu,768.0,-0.1094889825001187,25810.0,-0.15632111911351337,
38245,Montagne,273.0,-0.1576716454136962,20770.0,-0.20181942130700128,
38246,Montagnieu,1179.0,-0.0943169680377279,24190.0,-0.13642482435109332,
38247,Montalieu-Vercieu,3510.0,0.0763399688414362,21780.0,0.061278394598329664,11.0
38248,Montaud,530.0,-0.1504019064377987,28230.0,-0.20641284210478877,
38249,Montbonnot-Saint-Martin,5698.0,0.3751639406619821,33450.0,0.3818429155285002,
38250,Montcarra,612.0,-0.0973161793272417,24670.0,-0.1406436350660905,
38252,Montchaboud,352.0,0.0060058462067741,29550.0,-0.031148241647027758,
38253,Les Deux Alpes,1910.0,-0.139059125577745,22530.0,-0.18413580562840762,
38254,Monteynard,502.0,-0.1309586578880088,23970.0,-0.17754972473800965,
38255,Montfalcon,127.0,-0.1725330454650644,22190.0,-0.2214185971505818,
38256,Montferrat,1846.0,-0.0413114737837465,23700.0,-0.07552599897261854,
38257,Montrevel,452.0,-0.1168584836492468,23280.0,-0.16035637785723378,
38259,Montseveroux,999.0,-0.1290369724456576,25480.0,-0.17792668063206848,
38260,Moras,520.0,-0.1269492449786669,29160.0,-0.18120118585949904,
38261,Morestel,4340.0,0.1059984510069655,22180.0,0.09411403904185581,12.0
38263,Morette,358.0,-0.1315243958654891,27120.0,-0.18335196376072088,
38264,La Morte,143.0,-0.1796673234967747,23230.0,-0.2314148437017862,
38265,La Motte-d'Aveillans,1711.0,-0.0761049248458328,22980.0,-0.11364952153710299,
38266,La Motte-Saint-Martin,448.0,-0.1598290887807817,23680.0,-0.20974461634605496,
38267,Mottier,825.0,-0.1119104862639259,23070.0,-0.1543726026601274,
38268,Le Moutaret,250.0,-0.1179060436148775,27920.0,-0.16914071842986908,
38269,La Mure,4963.0,0.0102579442420015,21210.0,-0.012469140842214286,17.0
38270,La Murette,1836.0,-0.0291042265434415,27910.0,-0.06853317650406698,
38271,Murianette,910.0,-0.0329261159624016,28880.0,-0.074290699468594,
38272,Murinais,412.0,-0.1367647371401023,22620.0,-0.1817034352948786,
38273,Nantes-en-Ratier,476.0,-0.1470607299360338,25700.0,-0.19870294999407187,
38275,Serre-Nerpol,307.0,-0.1701182151031364,22310.0,-0.21890859171861954,
38276,Nivolas-Vermelle,2706.0,0.0248610883066247,23800.0,-0.0007433231530305975,11.0
38277,Notre-Dame-de-Commiers,519.0,-0.1104636010344415,26970.0,-0.1592629463213912,
38278,Notre-Dame-de-l'Osier,535.0,-0.1271727940207714,24880.0,-0.17481883019043187,
38279,Notre-Dame-de-Mésage,1129.0,-0.0483702717570222,26290.0,-0.08785760406859909,
38280,Notre-Dame-de-Vaulx,512.0,-0.1258030142338002,25290.0,-0.17395044246790956,
38281,Noyarey,2365.0,-0.0204657535214409,26880.0,-0.05717581248483345,
38282,Optevoz,875.0,-0.1206864251749895,25220.0,-0.16803862579456486,
38283,Oris-en-Rattier,108.0,-0.2310445890937739,26120.0,-0.29451549386677317,
38284,Ornacieux-Balbins,876.0,-0.1213005686028473,25910.0,-0.16986265279804938,
38285,Ornon,143.0,-0.2024824391846106,26210.0,-0.26230476735411434,
38287,Oyeu,1106.0,-0.1161929756574202,25200.0,-0.16291538999751157,
38288,Oytier-Saint-Oblas,1743.0,-0.0975852494395722,26820.0,-0.14444151104675285,
38289,Oz,217.0,-0.1791470798971518,26410.0,-0.23618880887368982,
38290,Pact,863.0,-0.1117558783845664,22360.0,-0.15289072013748992,
38291,Pajay,1036.0,-0.1129163296497907,22440.0,-0.1543545490593051,
38292,Villages du Lac de Paladru,2598.0,-0.1017771097846441,24760.0,-0.14584909736894475,
38294,Panossas,696.0,-0.1131557093099924,28530.0,-0.16466314332510656,
38295,Parmilieu,723.0,-0.1289533531062621,24010.0,-0.17534786480835438,
38296,Le Passage,983.0,-0.0892192933990644,25340.0,-0.1325918479365139,
38297,Arandon-Passins,1864.0,-0.0831872811589165,22680.0,-0.12112291649558402,
38298,Le Péage-de-Roussillon,6718.0,1.400902681546519,18930.0,1.567573905364466,28.0
38299,Pellafol,136.0,-0.2484965242815907,20970.0,-0.30510427334970125,
38300,Penol,381.0,-0.1571729688663082,23630.0,-0.2066474670880677,
38301,Le Percy,167.0,-0.1935801272883584,18290.0,-0.23718018428822593,
38303,La Pierre,664.0,0.0993595442963536,27470.0,0.0776517763692931,
38304,Pierre-Châtel,1475.0,-0.0990515072131547,24140.0,-0.14170150113863406,
38307,Pisieu,524.0,-0.1625257612550499,22950.0,-0.21149036139504357,
38308,Plan,300.0,-0.1377848977762083,22250.0,-0.18216960977626104,
38309,Poisat,2173.0,0.0805995881067867,28010.0,0.055587160158159454,
38310,Poliénas,1111.0,0.654981162859505,25110.0,0.7108017270195905,
38311,Pommier-de-Beaurepaire,731.0,-0.1421019086162488,22690.0,-0.18787841997339252,
38313,Ponsonnas,288.0,-0.0981788428867988,26110.0,-0.14399235857567333,
38314,Pontcharra,7350.0,0.7282759871268354,23340.0,0.7968840616785982,11.0
38315,Le Pont-de-Beauvoisin,3602.0,1.2914107869478857,22180.0,1.4369206777956447,14.0
38316,Pont-de-Chéruy,6302.0,0.0561742960920446,20510.0,0.04094672659542937,16.0
38317,Le Pont-de-Claix,10956.0,5.504719008240519,20220.0,6.213522679829299,21.0
38318,Pont-Évêque,6213.0,-0.0078988932359943,19800.0,-0.030161088172031465,22.0
38319,Pont-en-Royans,805.0,0.0021359461049403,20800.0,-0.020853554472721803,
38320,Porcieu-Amblagnieu,1787.0,-0.053327984952381,24030.0,-0.08971607018582826,
38321,Prébois,170.0,-0.2046349388736358,21620.0,-0.2566950078183077,
38323,Pressins,1194.0,-0.09980898123327,22950.0,-0.14044629848029397,
38324,Primarette,686.0,-0.1456144595989919,24330.0,-0.1947746311228955,
38325,Proveysieux,522.0,-0.1638018990696924,27350.0,-0.22026817602472176,
38326,Prunières,381.0,-0.1399991108413237,25080.0,-0.18968286977115206,
38328,Quaix-en-Chartreuse,943.0,-0.128212028376747,31990.0,-0.1865036840045426,
38330,Quincieu,106.0,-0.1721745409854863,21400.0,-0.21949708894083028,
38331,Réaumont,1019.0,1.8717293471127556,28880.0,2.0832572885282685,
38332,Renage,3348.0,0.0092996113697197,22180.0,-0.015424085278079714,15.0
38333,Rencurel,358.0,-0.2051305362982825,20710.0,-0.25545877834872444,
38334,Revel,1312.0,-0.1285183970150409,32290.0,-0.18724093250134363,
38335,Revel-Tourdan,1050.0,-0.1003497038886975,23490.0,-0.1420310292293577,
38336,Reventin-Vaugris,2035.0,-0.0820063002521328,26300.0,-0.12597558753259447,
38337,Rives,6549.0,0.897388458156505,22790.0,0.989447483131923,12.0
38338,La Rivière,720.0,-0.1473992072803863,25540.0,-0.19882530161878753,
38339,Roche,2196.0,-0.0884018946710149,27410.0,-0.13494846792278156,
38340,Les Roches-de-Condrieu,2055.0,0.1324739668988092,22780.0,0.12298905577680329,
38341,Rochetoirin,1090.0,-0.1059150521661354,25820.0,-0.15228885002896722,
38342,Roissard,324.0,-0.1408727824571051,23220.0,-0.18745131960176323,
38343,Romagnieu,1753.0,-0.101403853557723,25300.0,-0.1463281852487758,
38344,Roussillon,8595.0,-0.0102390739826219,21080.0,-0.035430662625171874,20.0
38345,Rovon,605.0,-0.1349149079567035,24450.0,-0.18286011046725653,
38346,Royas,427.0,-0.1170462160366887,25520.0,-0.16440941339072432,
38347,Roybon,1091.0,-0.1860855113467752,21140.0,-0.23474410139388313,
38348,Ruy-Montceau,4805.0,-0.0656221001736266,27990.0,-0.11001939883995919,5.0
38349,Sablons,2346.0,0.0004103251676359,24350.0,-0.029395609662934738,
38350,Sainte-Agnès,548.0,-0.175685058131937,28920.0,-0.23606246150013316,
38351,Saint-Agnin-sur-Bion,1187.0,-0.0912945591256876,25650.0,-0.1354509617930646,
38352,Saint-Alban-de-Roche,2168.0,0.0112002199329196,28440.0,-0.02366365181713375,
38353,Saint-Alban-du-Rhône,965.0,-0.0620862118142762,24230.0,-0.09998366519370383,
38354,Saint-Albin-de-Vaulserre,420.0,-0.1142652084487791,23890.0,-0.1585000339294003,
38355,Saint-Andéol,117.0,-0.2479503505687914,22920.0,-0.3082026050266008,
38356,Saint-André-en-Royans,342.0,-0.1554404323730725,23770.0,-0.2049318312581821,
38357,Saint-André-le-Gaz,2754.0,1.0419799778932552,23680.0,1.1516358453845388,
38358,Sainte-Anne-sur-Gervonde,759.0,-0.1085110751336106,24630.0,-0.15325710935518658,
38359,Saint Antoine l'Abbaye,1263.0,0.119510354762258,22870.0,0.10813935471427646,
38360,Saint-Appolinard,395.0,-0.1503926614133973,22540.0,-0.19699271334495796,
38362,Saint-Aupre,1182.0,-0.1078401205387587,27360.0,-0.15689129841664856,
38363,Saint-Barthélemy,923.0,-0.0659056932244245,21420.0,-0.09915733938326425,
38364,Saint-Barthélemy-de-Séchilienne,423.0,-0.1106459112165945,26140.0,-0.15816275808312577,
38365,Saint-Baudille-de-la-Tour,849.0,-0.1480606107464568,25370.0,-0.19929534134930788,
38366,Saint-Baudille-et-Pipet,256.0,-0.2209073197938064,24120.0,-0.2797021921353943,
38368,Saint-Blaise-du-Buis,1062.0,-0.0760325580716333,28150.0,-0.12205039647394852,
38369,Sainte-Blandine,1039.0,-0.1016182896289393,25100.0,-0.14623931948330637,
38370,Saint-Bonnet-de-Chavagne,655.0,-0.1434070364508122,23040.0,-0.18999674270146888,
38372,Saint-Bueil,716.0,-0.0807992819965417,24060.0,-0.120887052351597,
38373,Saint-Cassien,1154.0,-0.0612206293429319,28550.0,-0.10586162594216587,
38374,Saint-Chef,3921.0,-0.0912983846176353,26030.0,-0.13607006040537006,6.0
38376,Saint-Christophe-sur-Guiers,847.0,-0.1509978962491693,24530.0,-0.2012150899010992,
38377,Saint-Clair-de-la-Tour,3628.0,-0.0471296492245296,23450.0,-0.0816733833473304,12.0
38378,Saint-Clair-du-Rhône,3778.0,1.3507231702819322,24810.0,1.499424021298806,8.0
38379,Saint-Clair-sur-Galaure,265.0,-0.1832014944391445,20750.0,-0.23069874853622596,
38380,Saint-Didier-de-Bizonnes,341.0,-0.1394702168907008,22560.0,-0.18465710646066838,
38381,Saint-Didier-de-la-Tour,2143.0,-0.0649164748753403,26250.0,-0.10653709402445974,
38382,Saint-Égrève,17986.0,5.837474929430425,25910.0,6.5800951930947225,10.0
38383,Saint-Étienne-de-Crossey,2619.0,-0.0698722023327493,28350.0,-0.11536804702609021,
38384,Saint-Étienne-de-Saint-Geoirs,3425.0,-0.079629774168106,22330.0,-0.11644291610823489,13.0
38386,Saint-Geoire-en-Valdaine,2392.0,-0.0903096860705242,23850.0,-0.13129374162845953,
38387,Saint-Geoirs,498.0,-0.1215595402621926,23700.0,-0.16642908235320464,
38388,Saint-Georges-de-Commiers,2699.0,0.6696081481464042,27370.0,0.7237681617968382,
38389,Saint-Georges-d'Espéranche,3545.0,-0.0854869602081572,25700.0,-0.1289536617027017,6.0
38390,Saint-Gervais,538.0,-0.1447094883060063,24370.0,-0.19381817206584928,
38391,Saint-Guillaume,238.0,-0.1823517266740562,23000.0,-0.23403971472302146,
38392,Saint-Hilaire-de-Brens,603.0,-0.0194378166151792,27330.0,-0.05670542852043064,
38393,Saint-Hilaire-de-la-Côte,1600.0,-0.0945780841578583,24550.0,-0.13733815060569005,
38394,Saint-Hilaire-du-Rosier,2004.0,0.5002861525558914,23000.0,0.5392360883899855,
38395,Plateau-des-Petites-Roches,2433.0,-0.1213486312841021,26560.0,-0.17095287069754148,
38396,Saint-Honoré,830.0,-0.1315630856056689,23260.0,-0.1769774690689621,
38397,Saint-Ismier,7165.0,0.0912261610340759,35540.0,0.05767144173085555,5.0
38398,Saint-Jean-d'Avelanne,969.0,-0.097645563401527,23130.0,-0.13832222047328022,
38399,Saint-Jean-de-Bournay,4843.0,-0.0758947676065369,23460.0,-0.11427564171251502,9.0
38400,Saint-Jean-de-Moirans,3620.0,0.0445766038692741,27020.0,0.016285448267930394,7.0
38401,Saint-Jean-de-Soudain,1714.0,-0.0653271887562394,24570.0,-0.10423748021231581,
38402,Saint-Jean-de-Vaulx,536.0,-0.1356196378570607,27640.0,-0.18878490586388036,
38403,Saint-Jean-d'Hérans,318.0,-0.1814067917292088,23470.0,-0.23381494502317568,
38404,Saint-Jean-le-Vieux,280.0,-0.1293295630622429,31620.0,-0.1872832810932359,
38405,Saint-Joseph-de-Rivière,1254.0,-0.0988045614051555,26130.0,-0.1447331661312108,
38406,Saint-Julien-de-l'Herms,165.0,-0.1819514382212446,23150.0,-0.23385802249021223,
38407,La Sure en Chartreuse,1072.0,-0.1483339903220895,29060.0,-0.20528170737798299,
38408,Saint-Just-Chaleyssin,2695.0,-0.0784040748611985,28440.0,-0.12516524604079132,
38409,Saint-Just-de-Claix,1401.0,-0.0963143252760072,22080.0,-0.1348721184776418,
38410,Saint-Lattier,1486.0,-0.1155958913207568,23550.0,-0.15940818544957802,
38412,Saint-Laurent-du-Pont,4490.0,-0.0568809318527353,23220.0,-0.09230736743153264,9.0
38413,Saint-Laurent-en-Beaumont,422.0,-0.1565506639272832,23730.0,-0.20611906937239435,
38415,Saint-Marcel-Bel-Accueil,1505.0,-0.1133762887021525,29880.0,-0.16684570953108027,
38416,Saint-Marcellin,7700.0,1.3403342660857611,20880.0,1.49486490599028,18.0
38417,Sainte-Marie-d'Alloix,486.0,0.0860397869156499,26430.0,0.06417686295686965,
38418,Sainte-Marie-du-Mont,243.0,-0.2065051825993051,25280.0,-0.26535138872801006,
38419,Saint-Martin-de-Clelles,184.0,-0.1889861334295109,21790.0,-0.2392958340157878,
38420,Saint-Martin-de-Vaulserre,246.0,-0.1275629285139942,26250.0,-0.17750149290056397,
38421,Saint-Martin-d'Hères,37695.0,10.867920698846412,21160.0,12.286929255748024,19.0
38422,Saint-Martin-d'Uriage,5587.0,-0.0311621100281237,32610.0,-0.07737030667435846,5.0
38423,Saint-Martin-le-Vinoux,6078.0,3.082396561993974,24020.0,3.462374824554692,15.0
38424,Saint-Maurice-en-Trièves,180.0,-0.1890511977689832,22660.0,-0.24100614018059335,
